id,Date,satisfaction,nps,frustrations,like_best,satisfaction_matrix:Content_accuracy,satisfaction_matrix:Ease_of_use,satisfaction_matrix:Information_provided_is_up_to_da,satisfaction_matrix:Information_is_easy_to_find,satisfaction_matrix:Visual_appeal,tasks,Look_something_up,Learn_something_new,Find_code_samples,Evaluate_a_product_service,Solve_a_problem,Find_a_reference_architecture,Find_information_about_getting_s,What_is_your_job_role_Enter_stud,What_is_your_age_,gender_dropdown,How_many_years_of_experience_do_,What_are_the_primary_technologie,How_many_employees_does_your_com,URL,Location,Total Time,Device type,Browser,System,IP,visitorId
355,2/28/20 15:42,6,10,Hello kir,Hello krity,6,7,7,7,7,Look_something_up,6,,,,,,,Hrll,,,Plth,Hjk,Yhh,https://docs.microsoft.com/en-us/appcenter/dashboard/index,,319s,Mobile Phone,Samsung Browser 11.0.0,Android,,09838F268A13632305BD81018E1360C9
356,2/28/20 15:20,6,8,More sample codes,Easy to understand.,7,6,7,5,6,Look_something_up / Evaluate_a_product_service / Learn_something_new / Find_code_samples / Find_a_reference_architecture / Find_information_about_getting_s / Solve_a_problem,6,6,4,5,5,6,6,Software Engineer,45-54_years_old,Male,22,"VB.NET, C#.NET, C#.NET Core, MS SQL server, MVC, and office XML",1000+,https://docs.microsoft.com/en-us/dotnet/api/microsoft.aspnetcore.mvc.modelbinding.modelstatedictionary.-ctor?f1url=https%3A%2F%2Fmsdn.microsoft.com%2Fquery%2Fdev16.query%3FappId%3DDev16IDEF1%26l%3DEN-US%26k%3Dk(Microsoft.AspNetCore.Mvc.ModelBinding.ModelStateDictionary.%2523ctor);k(DevLang-csharp)%26rd%3Dtrue&view=aspnetcore-3.1,,281s,Desktop,IE 18.17763.0,Win10,,1E14C5A4ACAD6E903F94CB91AD056F10
357,2/28/20 15:20,6,10,not now,not now,6,4,6,3,7,Look_something_up / Find_a_reference_architecture / Learn_something_new / Solve_a_problem / Find_information_about_getting_s,6,6,,,6,6,6,,65-74_years_old,Male,19 years,American English,just me,https://docs.microsoft.com/en-us/welcome-to-docs,,287s,Desktop,IE 18.17763.0,Win10,,0DEE3809440463023515350E40046035
358,2/28/20 15:12,4,8,,,4,4,4,4,4,Find_information_about_getting_s / Solve_a_problem / Find_code_samples / Find_a_reference_architecture / Learn_something_new / Look_something_up / Evaluate_a_product_service,4,4,4,4,4,4,4,Technical Support Engineer,25-34_years_old,Male,4,Microsoft Office 365 | Python | C Sharp,"1,500 +",https://docs.microsoft.com/en-us/microsoftteams/business-voice/port-phone-numbers,,145s,Desktop,Chrome 0.0.0,Win10,,236CBE8A54A26290031EB0F455FB63A8
359,2/28/20 14:54,6,8,,,6,6,6,6,6,Solve_a_problem,,,,,6,,,project manager,55-64_years_old,Male,30,,,https://docs.microsoft.com/en-us/officeonlineserver/deploy-office-online-server,,203s,Desktop,IE 11.0.0,Win10,,27EC7197513162E5326F7D6D55316469
360,2/28/20 13:57,5,7,Better tutorials,Tutorials,6,4,5,3,5,Learn_something_new / Solve_a_problem,,5,,,3,,,,,,,,,https://docs.microsoft.com/en-us/dotnet/csharp/tutorials/intro-to-csharp/introduction-to-classes,,207s,Desktop,Chrome 0.0.0,Win10,,1DF5F255BE3E6E3637CCFF2CBA3E6DDF
361,2/28/20 13:56,7,10,,,,,,,,,,,,,,,,,,,,,,https://docs.microsoft.com/en-us/sql/relational-databases/replication/publish/add-articles-to-and-drop-articles-from-a-publication?view=sql-server-ver15,,309s,Desktop,Chrome 0.0.0,Win10,,25A96EE436476A10105D60DE37826B5F
362,2/28/20 13:52,7,10,,,,,,,,,,,,,,,,,,,,,,https://docs.microsoft.com/en-us/dotnet/csharp/discards,,16s,Desktop,Chrome 0.0.0,Win10,,359F23FEB49A6E0219AD2EF0B09A6834
363,2/28/20 13:43,7,10,Awesome,Awesome,7,7,7,7,7,Find_code_samples / Learn_something_new / Find_information_about_getting_s,,7,7,,,,7,,,,,,,https://docs.microsoft.com/en-us/connectors/azuread/,,37s,Desktop,Chrome 0.0.0,Win10,,225069F91D6D61CE1B7864A8196D629D
364,2/28/20 13:20,5,8,,,5,5,5,5,5,Solve_a_problem,,,,,5,,,,,,,,,https://docs.microsoft.com/pt-br/visualstudio/install/create-an-offline-installation-of-visual-studio?view=vs-2019,,23s,Desktop,IE 10.0.0,Win7,,25C8A72EDB6F6E120630AAEADF6F6D6D
365,2/28/20 12:31,6,9,,,,,,,,,,,,,,,,,,,,,,https://docs.microsoft.com/en-us/powershell/scripting/install/installing-windows-powershell?view=powershell-7,,17s,Desktop,Chrome 0.0.0,Win7,,249F22EA629A61C1327D2C9463EB6025
366,2/28/20 12:22,7,7,,The quick and professional replys when issues are raised,5,6,5,6,4,Solve_a_problem / Learn_something_new / Look_something_up / Find_code_samples,6,7,5,,6,,,Data-analist / Azure Developer,35-44_years_old,Male,20,"Python, json, SQL",6,https://docs.microsoft.com/en-us/azure/governance/blueprints/create-blueprint-powershell,,113s,Desktop,Firefox 73.0.0,Win10,,27F67F8FC6D56A8A0C3C71F1C71F6B8D
367,2/28/20 12:12,7,10,i think it should be in artificial intelligence guider. for fast and more easier.,It's help me out from the horror conditions and educated me on every steps.,,,7,7,7,Solve_a_problem,,,,,7,,,hobbyist,25-34_years_old,Male,10,C#,free lancer,https://docs.microsoft.com/en-us/dotnet/api/system.windows.forms.messagebox?view=netframework-4.8,,805s,Desktop,Chrome 0.0.0,Win10,,3040315117A465C41E8A3DB013A46606
368,2/28/20 12:04,5,7,Always changing wordings / names. Looks very often not like in Dynamics 365 or it is not clear how to do things around that is working,,6,5,4,2,3,Learn_something_new / Look_something_up / Evaluate_a_product_service / Find_a_reference_architecture / Find_information_about_getting_s,5,3,,3,,2,3,Senior Manager CRM,35-44_years_old,Male,10,None in daily business - Product Owner with own development team,>900,https://docs.microsoft.com/en-us/dynamics365/ai/sales/configure-predictive-opportunity-scoring,,340s,Desktop,Chrome 0.0.0,Win10,,2AA178684A8361D30F5676164B4960F3
369,2/28/20 11:58,7,10,,,,,,,,,,,,,,,,,,,,,,https://docs.microsoft.com/ru-ru/power-bi/sample-customer-profitability#get-the-excel-workbook-for-this-sample,,20s,Desktop,Chrome 0.0.0,Win7,,13756CBD0CFD6BB811D962FF08FD6D5D
370,2/28/20 11:55,6,8,,,6,6,5,5,6,Find_information_about_getting_s / Solve_a_problem / Learn_something_new,,6,,,6,,6,hobbyist,55-64_years_old,Male,1,"Spanish, english, Technologies, Microsoft Active Directory",I do not know,https://docs.microsoft.com/es-es/,,367s,Desktop,Firefox 73.0.0,Win10,,3888F0ABF6F96C101FFAFED5F74E6DB4
371,2/28/20 11:52,5,8,,,5,7,2,4,7,Solve_a_problem / Find_information_about_getting_s / Look_something_up,4,,,,4,,4,,,,,,,https://docs.microsoft.com/en-us/azure/devops/pipelines/process/conditions?view=azure-devops&tabs=yaml,,108s,Desktop,Chrome 0.0.0,Win10,,20C4598E9DB9679224AB525B99B961E5
372,2/28/20 11:48,2,0,,,2,1,1,1,2,Find_information_about_getting_s,,,,,,,1,,25-34_years_old,Non-binary,10,cobol,fuck off,https://docs.microsoft.com/en-us/azure/vpn-gateway/vpn-gateway-about-vpn-devices,,73s,Desktop,Yandex Browser 0.0.0,Win10,,0752CE53968B604E37F8C02D979D6189
373,2/28/20 11:40,3,5,"It's hard to find any examples for WebSockets. The description is also minimalist.For many site its not possible to change the language on the site. I have to change the URL manually.",It has a clear navigation-structure if you are just looking in the same namespace. Also the detail-structure has a good layout.,6,6,5,4,5,Solve_a_problem / Find_a_reference_architecture / Look_something_up / Find_information_about_getting_s / Find_code_samples,5,,3,,4,3,3,C# Developer,25-34_years_old,Male,5,"C#, ASP.Net, C++, COM",15,https://docs.microsoft.com/de-de/dotnet/api/system.net.websockets.websocket.receiveasync?view=netframework-4.8,,755s,Desktop,Firefox 73.0.0,Win10,,26CACFC2A1B3668F1247C1BCA0066741
374,2/28/20 11:23,7,10,,,7,7,7,7,7,Solve_a_problem / Find_a_reference_architecture / Find_code_samples / Find_information_about_getting_s / Look_something_up / Learn_something_new,7,7,7,,7,7,7,hobbyist,35-44_years_old,Male,10,c#,5,https://docs.microsoft.com/en-us/previous-versions/windows/it-pro/windows-server-2003/cc787123(v=ws.10),,85s,Desktop,Opera 0.0.0,Win10,,3F9B735BD630614832817D6FD230628F
375,2/28/20 11:06,7,7,,,,,,,,,,,,,,,,,,,,,,https://docs.microsoft.com/es-es/dotnet/api/system.windows.media.color?view=netframework-4.8,,21s,Desktop,Chrome 0.0.0,Win10,,0847CF559A45601E1BC5C2C29E45630E
376,2/28/20 11:04,3,3,,,3,3,3,3,3,Solve_a_problem,,,,,3,,,,,,,,,https://docs.microsoft.com/en-gb/search/?search=initialise+iphone&category=All,,154s,Desktop,IE 18.18363.0,Win10,,2446310BA78B6B122A7E3A28A38B68C2
377,2/28/20 10:47,6,10,I'm a huge fan with only 1 minor complaint: some of the content (<5%ish) is technically inaccurate/misleading.,I love msdn/docs.  It is extremely valuable as a resource I use nearly every workday as a software engineer.,6,7,7,7,7,,,,,,,,,,,,,,,https://docs.microsoft.com/en-us/windows/win32/api/winnt/nf-winnt-interlockedcompareexchange,,211s,Desktop,Chrome 0.0.0,Win7,,3A86085F29D566CA0C8A06012DD565C0
378,2/28/20 10:30,5,6,,,4,4,4,4,4,Find_information_about_getting_s / Learn_something_new,,4,,,,,5,,,,,,,https://docs.microsoft.com/zh-tw/windows-hardware/manufacture/desktop/winpe--use-a-single-usb-key-for-winpe-and-a-wim-file---wim#create-two-partition-drive,,42s,Desktop,Chrome 0.0.0,Win10,,24438755FAC7613C11958929FB816042
379,2/28/20 10:01,6,9,,,6,6,6,6,6,Look_something_up / Solve_a_problem / Learn_something_new / Find_code_samples / Find_information_about_getting_s,6,6,6,,6,,6,Solution consultant,45-54_years_old,Male,20,"Azure, Python, shell scripts",5500,https://docs.microsoft.com/en-gb/archive/blogs/canitpro/step-by-step-enable-network-monitoring-in-azure,,380s,Desktop,Firefox 73.0.0,MacOSX,,046FF101E6B4604F0D47FF7CE75F6118
380,2/28/20 10:00,7,10,,,7,7,7,7,7,Find_information_about_getting_s / Learn_something_new / Solve_a_problem / Look_something_up / Find_code_samples / Evaluate_a_product_service / Find_a_reference_architecture,7,7,7,7,7,7,7,Software Engineer,18-24_years_old,Male,1.5,"C, C++, C#, Python, ML",350+,https://docs.microsoft.com/en-us/windows/win32/api/shlobj_core/nf-shlobj_core-shchangenotify?redirectedfrom=MSDN,,23377s,Desktop,Chrome 0.0.0,Win10,,30DA4F1ED5016EB00DA042D8D1016D4C
381,2/28/20 9:51,5,8,Nothing..,Function refereces,3,5,5,5,6,Solve_a_problem / Learn_something_new / Find_information_about_getting_s,,5,,,3,,5,Business Application Analyst,55-64_years_old,Male,30,Dynamics 365 F&O,1000,https://docs.microsoft.com/en-us/dynamics365/supply-chain/cost-management/compare-item-price,,281s,Desktop,Chrome 0.0.0,Win10,,151E0A773D3B63A61D4F043C393B6557
382,2/28/20 9:50,6,9,,,6,6,6,6,6,Learn_something_new / Find_information_about_getting_s / Look_something_up / Solve_a_problem,6,5,,,6,,5,Student,25-34_years_old,Male,1,C#,8 students,https://docs.microsoft.com/en-us/dotnet/csharp/programming-guide/types/how-to-convert-a-string-to-a-number,,114s,Desktop,Chrome 0.0.0,Win10,,136D7123FD326C501C217F2DF9326F2D
383,2/28/20 9:46,7,9,,,7,7,7,7,7,Learn_something_new / Solve_a_problem / Find_a_reference_architecture,,6,,,7,7,,,,,,,,https://docs.microsoft.com/en-us/office365/servicedescriptions/office-365-advanced-threat-protection-service-description,,33s,Desktop,Chrome 0.0.0,Win10,,33B1AC34555D6D222CA5A24854B16C92
384,2/28/20 9:41,7,10,Sometimes I can't find appropriately updated samples and documentation for latest features anywhere for some products.But that's not too often..,"Proper categorization, schema and sections for readability and drilling down to a specific topic.Various helpful samples and explanation within docs and",6,7,6,7,7,Look_something_up / Solve_a_problem / Learn_something_new / Find_code_samples / Find_information_about_getting_s / Evaluate_a_product_service / Find_a_reference_architecture,7,7,6,6,6,7,7,AI Developer,18-24_years_old,Female,2.92 years,"C#, AI/ ML, Azure,Python,",more than 4 lakh,https://docs.microsoft.com/en-us/azure/bot-service/bot-builder-deploy-az-cli?view=azure-bot-service-4.0&tabs=csharp,,10860s,Desktop,Chrome 0.0.0,Win7,,345F210B7A29647B0FB52F757B8565DB
385,2/28/20 9:32,6,8,,,7,5,6,5,4,Find_code_samples / Find_information_about_getting_s / Solve_a_problem / Look_something_up / Learn_something_new,7,6,4,,5,,7,,,,,,,https://docs.microsoft.com/en-us/power-bi/desktop-get-the-desktop,,89s,Desktop,IE 11.0.0,Win10,,239CF398D9DD6D033891FDF0D8316CFF
386,2/28/20 9:31,7,10,,,7,6,7,6,7,Find_information_about_getting_s / Look_something_up / Learn_something_new / Find_a_reference_architecture,7,7,,,,7,7,,,,,,,https://docs.microsoft.com/hr-hr/windows/win32/dataxchg/about-atom-tables,,5456s,Desktop,Chrome 0.0.0,Win10,,2A295FA3AE6F65C51A8D5193AF2B6431
387,2/28/20 9:10,5,8,"Sometimes, it misses clarity at some places. We could see some information missing which will be available in other websites. For example, get graph access token using username, passwod, client id and client secret. This particular method is not mentioned in graph docs or azure graph docs but found it in some website & it worked. This is so frustrating !!","UI design, simple english, good examples. Disadv: no search for content (only search for topic names)",7,6,4,1,6,Look_something_up,1,,,,,,,Professional,25-34_years_old,Male,3,C++ & Java,9000,https://docs.microsoft.com/en-us/graph/api/resources/users?view=graph-rest-1.0,,229s,Desktop,Chrome 0.0.0,Win10,,3E4697F362B869E01BCB99B466B86A9F
388,2/28/20 9:05,5,8,,,,5,7,6,6,Solve_a_problem / Find_code_samples / Find_information_about_getting_s / Look_something_up,7,,6,,4,,5,developer,18-24_years_old,Female,2,"c# , angular linq",5,https://docs.microsoft.com/en-us/dotnet/api/system.data.datatable.rows?view=netframework-4.8,,189s,Desktop,Chrome 0.0.0,Win10,,15863F4670684B918E083DAA10F6D46F
389,2/28/20 8:46,5,9,"NAV C/AL and extensions related documentation could be at a bit deeper level (for programmers use).Overall good documentation e.g. .NET",You can find so much helpful staff there. Thanks for everyone of years of good work :),5,5,5,5,4,Learn_something_new / Find_a_reference_architecture / Solve_a_problem / Find_information_about_getting_s / Find_code_samples,,6,6,,4,5,6,Programmer,35-44_years_old,Male,16,"C/AL, .NET",About 600,https://docs.microsoft.com/en-us/powershell/module/microsoft.powershell.management/get-childitem?view=powershell-7,,333s,Desktop,Chrome 0.0.0,Win10,,195E0E35BAB36BB6249204D9BEB36DE7
390,2/28/20 8:45,6,10,Comments box isn't useful,Clear information,5,6,5,6,7,Look_something_up / Find_code_samples / Solve_a_problem / Learn_something_new,7,7,5,,5,,,Head of it,25-34_years_old,Male,8,Powershell,809,https://docs.microsoft.com/en-gb/microsoft-365/admin/manage/manage-deployment-of-add-ins?view=o365-worldwide,,132s,Mobile Phone,Chrome Mobile 0.0.0,Android,,0588E237263861BE3B55EFF2223867A4
391,2/28/20 8:43,5,8,,,7,7,7,5,5,,,,,,,,,Business Intelligence,18-24_years_old,Male,4,Sql Server,2000,https://docs.microsoft.com/en-us/xamarin/essentials/geolocation?tabs=android,,126s,Desktop,Chrome 0.0.0,Win10,,2198FBD273C467F432ECF5A472B56662
392,2/28/20 8:24,7,10,,,,,,,,,,,,,,,,,,,,,,https://docs.microsoft.com/en-us/powershell/,,17s,Desktop,Chrome 0.0.0,Win10,,2B5E485F2ADE6CFC3AA7464F2EDE6F33
393,2/28/20 8:19,4,4,,,6,3,6,3,2,Look_something_up / Learn_something_new / Find_a_reference_architecture,2,5,,,,5,,,25-34_years_old,Male,,,,https://docs.microsoft.com/en-us/powershell/module/servicemanagement/azure/get-azureenvironment?view=azuresmps-4.0.0,,70s,Desktop,Chrome 0.0.0,Win10,,2699D33F924662602FD2DEB89646643D
394,2/28/20 7:11,7,9,,,6,7,6,6,6,Learn_something_new / Find_code_samples,,7,6,,,,,,,,,,,https://docs.microsoft.com/en-us/azure/azure-functions/functions-bindings-event-hubs-trigger?tabs=csharp,,7931s,Desktop,Chrome 0.0.0,Win10,,2F60A375A7946AF93F9DAE50A3946972
395,2/28/20 6:49,3,3,You could have included more sample code. Some of the descriptions are too short.,,3,5,5,3,5,Look_something_up / Solve_a_problem / Find_code_samples / Find_information_about_getting_s,4,,2,,3,,4,Technology Lead,18-24_years_old,Male,4,C#,50,https://docs.microsoft.com/en-us/dotnet/api/system.web.mvc.contentresult.contenttype?view=aspnet-mvc-5.2#System_Web_Mvc_ContentResult_ContentType,,225s,Desktop,Chrome 0.0.0,Win8.1,,F16B8F93329A40E79B76B7191C6A73E8
396,2/28/20 6:47,6,9,,,6,7,6,6,6,Learn_something_new / Find_information_about_getting_s / Find_code_samples / Find_a_reference_architecture / Solve_a_problem,,6,6,,7,6,6,developer,45-54_years_old,Male,20,"C#, ASP, ASP.NET, VB",2000,https://docs.microsoft.com/it-it/dotnet/api/system.single.tryparse?view=netframework-4.8,,144s,Desktop,Chrome 0.0.0,Win10,,20F3F0E432206CC7104EFD5636206FD8
397,2/28/20 6:47,7,10,,,7,7,7,7,7,,,,,,,,,,,,,,,https://docs.microsoft.com/en-us/azure/active-directory/hybrid/how-to-connect-install-express,,18s,Tablet,Chrome Mobile 0.0.0,Android,,084EEFC393D2619C0C63E2F197D2627D
398,2/28/20 6:07,1,0,,,,,,,,,,,,,,,,,,,,,,https://docs.microsoft.com/en-us/visualstudio/cross-platform/getting-started-with-visual-studio-tools-for-unity?view=vs-2019,,49s,Desktop,Chrome 0.0.0,Win10,,0E1C514A5679635C39ED5F0E57D26226
399,2/28/20 5:44,4,6,,,5,5,5,5,5,Find_a_reference_architecture / Evaluate_a_product_service / Look_something_up / Solve_a_problem / Learn_something_new,5,5,,5,4,4,,,,,,,,https://docs.microsoft.com/en-us/previous-versions/sql/sql-server-2008-r2/bb500469%28v%3dsql.105%29,,602s,Desktop,Chrome 0.0.0,Win7,,03D5AE6F1AD26B410EDAA5CE1ED2681D
400,2/28/20 5:09,7,10,,SATISFYING,7,7,5,7,7,,,,,,,,,,35-44_years_old,,,,,https://docs.microsoft.com/en-us/previous-versions/windows/it-pro/windows-7/dd349342(v=ws.10),,204s,Desktop,Chrome 0.0.0,Win7,,389770F9AF30631606FA7CFAAB306047
401,2/28/20 3:32,5,5,"1) The SQL Server doc is unacceptably cursory, relative to the complexity of the software.For example, I've spent the past 2 days trying to use the COULMNS_UPDATED() function in a trigger, and have had to rely almost entirely on third-party sites. The examples are too simplistic to be useful (e.g. hardwiring column positions, rather than determining them dynamically).In another example, the CREATE TRIGGER page admonishes not to use ""statements that carry out variable assignment"". Is that just SELECT, or any statement (e.g. SET)? Variable assignments are, of course, integral to many triggers, and the language here is ambiguous. There's a passing mention of using SET NOCOUNT, but not enough information to make an informed decision.I work with many brands of database, and typically have to refresh my memory on the platform specifics every few months. Honestly, I hate having to switch back to T-SQL, because I know it's going to be so laborious to get back up-to-speed, given the paucity of details in the doc and, in turn, the need to scour the web for various thrid-party resources (thank goodness for StackExchange).2) I find the organization of topics for SQL Server in the left-hand navigation bar confusing, even after years of working with it. I keep thinking I'm going to get used to it one of these days, but I don't.For example, under the main T-SQL ""book"", why are there top-level sections for the various data type classes, then another ""Data types"" section that contains all of the same information?Why are there separate ""Queries' and ""Statements"" sections - is a query not a statement?What do the topics in the ""Language elements"" section have in common - isn't everything in this book a language element?Maybe it's just me, but the organization of the SQL Server doc seems virtually arbitrary, compared to the equivalent doc for other platforms. I've resigned to using Google to search for the SQL Server doc pages I need, rather than try to find them through the nav bar (including its overly-broad search box).","1) It's easy to find the page I want via Google search.2) The information in the doc is sufficient for doing basic tasks without a lot of reading.As is typical for Microsoft server products, the doc is geared toward doing easy things quickly. Unfortunately, doing more sophisticated things is harder than it needs to be, owing to the spartan documentation.",6,4,7,5,3,Find_code_samples / Solve_a_problem / Learn_something_new / Look_something_up,4,4,2,,2,,,Database consultant,,,25,"Relational databases (system architecture, data modeling, SQL development)",1,https://docs.microsoft.com/en-us/sql/t-sql/statements/insert-transact-sql?view=sql-server-ver15,,1544s,Desktop,Firefox 73.0.0,Win7,,3A8B769A317D6E491A8178E330F56F3C
402,2/28/20 3:08,4,5,,,,,,,,,,,,,,,,,,,,,,https://docs.microsoft.com/ko-kr/visualstudio/install/install-visual-studio?view=vs-2019,,20s,Desktop,Chrome 0.0.0,Win10,,0B78E2AD470A6E3409CEECDA46A86FD2
403,2/28/20 2:10,2,2,,,3,3,3,3,3,,,,,,,,,,55-64_years_old,Gender_not_listed,50NG21,50NG22,50NG22,https://docs.microsoft.com/es-es/partner-center/manage-your-partner-network-benefits,,60s,Desktop,Chrome 0.0.0,Win10,,35A33D6F134A69C7066A330812F46885
404,2/28/20 1:32,6,8,,,,2,6,1,7,Learn_something_new / Find_code_samples / Find_a_reference_architecture / Evaluate_a_product_service / Solve_a_problem / Look_something_up / Find_information_about_getting_s,4,,2,4,2,,5,Owner,45-54_years_old,Female,10,"Win 10, office, networking, na",3,https://docs.microsoft.com/en-us/intune/enrollment/enrollment-options#device-enrollment-manager,,120s,Tablet,Chrome 0.0.0,Android,,3649468FF27D601104F64895F67D6345
405,2/28/20 0:40,7,10,,,7,6,6,6,7,Look_something_up / Learn_something_new / Find_a_reference_architecture,7,7,,,,6,,Product Development,55-64_years_old,Male,32,Windows,3000,https://docs.microsoft.com/en-us/windows-hardware/design/device-experiences/oem-secure-boot,,191s,Desktop,Chrome 0.0.0,Win10,,21CB5C79461A67B024D55108421A6450
406,2/28/20 0:08,7,10,,,6,4,7,5,7,Find_code_samples / Learn_something_new,,6,4,,,,,,,,,,,https://docs.microsoft.com/pt-br/dotnet/api/system.timespan?view=netframework-4.8,,71s,Desktop,Chrome 0.0.0,Win10,,0371475EA37C6D3016BA4941A77C6ED9
407,2/27/20 22:55,4,6,"1. Many questions are better answered at stackoverflow. with code example. If the standard API documentation is somehow linked to those examples and discussion on stackoverflow then it'll be more useful.2. The doc.microsoft.com needs to have better search",,6,4,5,3,3,Evaluate_a_product_service / Solve_a_problem / Find_code_samples / Learn_something_new,,6,3,3,3,,,,,,,,,https://docs.microsoft.com/en-us/windows/win32/taskschd/daily-trigger-example--xml-,,184s,Desktop,Chrome 0.0.0,Win10,,2539BE78FABF679620E6B393FB636692
